APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
19,Kėdainių rajono,3,Ažytėnų,310,178,137,3,38,0,MINDAUGAS,PUIDOKAS,,3,2,5,,T,19003,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,3,Ažytėnų,310,178,137,3,38,0,VALENTINAS,MAZURONIS,,2,1,3,,T,19003,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,3,Ažytėnų,310,178,137,3,38,0,VYTENIS POVILAS,ANDRIUKAITIS,,1,2,3,,T,19003,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,3,Ažytėnų,310,178,137,3,38,0,NAGLIS,PUTEIKIS,,3,0,3,,T,19003,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,3,Ažytėnų,310,178,137,3,38,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,19003,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,GITANAS,NAUSĖDA,,411,63,474,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,INGRIDA,ŠIMONYTĖ,,346,84,430,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,SAULIUS,SKVERNELIS,,213,50,263,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,ARVYDAS,JUOZAITIS,,59,5,64,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,VYTENIS POVILAS,ANDRIUKAITIS,,39,11,50,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,MINDAUGAS,PUIDOKAS,,27,1,28,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,VALENTINAS,MAZURONIS,,12,2,14,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,NAGLIS,PUTEIKIS,,5,4,9,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,4,Babėnų,2285,1353,1120,12,220,1,VALDEMAR,TOMAŠEVSKI,,8,0,8,,T,19004,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,GITANAS,NAUSĖDA,,44,11,55,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,SAULIUS,SKVERNELIS,,33,11,44,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,INGRIDA,ŠIMONYTĖ,,12,9,21,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,VYTENIS POVILAS,ANDRIUKAITIS,,5,4,9,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,MINDAUGAS,PUIDOKAS,,5,2,7,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,ARVYDAS,JUOZAITIS,,6,0,6,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,VALENTINAS,MAZURONIS,,1,0,1,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,5,Beinaičių,331,147,107,3,37,0,NAGLIS,PUTEIKIS,,0,0,0,,T,19005,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,SAULIUS,SKVERNELIS,,50,21,71,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,GITANAS,NAUSĖDA,,42,22,64,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,INGRIDA,ŠIMONYTĖ,,19,8,27,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,ARVYDAS,JUOZAITIS,,6,6,12,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,VYTENIS POVILAS,ANDRIUKAITIS,,4,7,11,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,NAGLIS,PUTEIKIS,,2,3,5,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,MINDAUGAS,PUIDOKAS,,1,2,3,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,VALDEMAR,TOMAŠEVSKI,,1,2,3,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,6,Vikaičių,422,198,126,1,71,0,VALENTINAS,MAZURONIS,,1,0,1,,T,19006,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,GITANAS,NAUSĖDA,,137,44,181,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,INGRIDA,ŠIMONYTĖ,,101,47,148,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,SAULIUS,SKVERNELIS,,106,37,143,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,ARVYDAS,JUOZAITIS,,34,5,39,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,VYTENIS POVILAS,ANDRIUKAITIS,,20,13,33,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,MINDAUGAS,PUIDOKAS,,15,4,19,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,VALENTINAS,MAZURONIS,,6,1,7,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,NAGLIS,PUTEIKIS,,6,0,6,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,7,Dotnuvos,1158,583,425,5,152,1,VALDEMAR,TOMAŠEVSKI,,0,1,1,,T,19007,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,SAULIUS,SKVERNELIS,,61,15,76,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,INGRIDA,ŠIMONYTĖ,,45,17,62,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,GITANAS,NAUSĖDA,,45,4,49,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,VYTENIS POVILAS,ANDRIUKAITIS,,10,9,19,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,ARVYDAS,JUOZAITIS,,14,0,14,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,MINDAUGAS,PUIDOKAS,,6,1,7,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,NAGLIS,PUTEIKIS,,5,0,5,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,VALDEMAR,TOMAŠEVSKI,,1,1,2,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,8,Gudžiūnų,435,238,188,1,47,2,VALENTINAS,MAZURONIS,,1,0,1,,T,19008,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,GITANAS,NAUSĖDA,,223,33,256,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,INGRIDA,ŠIMONYTĖ,,195,53,248,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,SAULIUS,SKVERNELIS,,177,36,213,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,ARVYDAS,JUOZAITIS,,41,8,49,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,VYTENIS POVILAS,ANDRIUKAITIS,,25,6,31,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,MINDAUGAS,PUIDOKAS,,16,2,18,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,VALENTINAS,MAZURONIS,,4,2,6,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,VALDEMAR,TOMAŠEVSKI,,2,0,2,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,9,Josvainių,1410,831,684,4,140,3,NAGLIS,PUTEIKIS,,1,0,1,,T,19009,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,GITANAS,NAUSĖDA,,53,12,65,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,INGRIDA,ŠIMONYTĖ,,36,14,50,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,SAULIUS,SKVERNELIS,,38,4,42,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,ARVYDAS,JUOZAITIS,,31,7,38,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,MINDAUGAS,PUIDOKAS,,9,3,12,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,VYTENIS POVILAS,ANDRIUKAITIS,,7,1,8,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,VALENTINAS,MAZURONIS,,1,0,1,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,NAGLIS,PUTEIKIS,,1,0,1,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,10,Kalnaberžės,369,220,176,3,41,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,19010,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,GITANAS,NAUSĖDA,,60,6,66,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,SAULIUS,SKVERNELIS,,24,6,30,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,INGRIDA,ŠIMONYTĖ,,24,4,28,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,ARVYDAS,JUOZAITIS,,4,1,5,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,VALENTINAS,MAZURONIS,,1,3,4,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,MINDAUGAS,PUIDOKAS,,3,0,3,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,VYTENIS POVILAS,ANDRIUKAITIS,,2,0,2,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,NAGLIS,PUTEIKIS,,2,0,2,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,11,Kaplių,223,141,121,0,20,0,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,19011,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,GITANAS,NAUSĖDA,,77,28,105,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,SAULIUS,SKVERNELIS,,68,21,89,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,INGRIDA,ŠIMONYTĖ,,66,22,88,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,ARVYDAS,JUOZAITIS,,9,5,14,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,MINDAUGAS,PUIDOKAS,,8,3,11,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,VYTENIS POVILAS,ANDRIUKAITIS,,8,2,10,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,VALENTINAS,MAZURONIS,,5,0,5,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,NAGLIS,PUTEIKIS,,3,0,3,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,12,Keleriškių,790,327,244,1,81,1,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,19012,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,GITANAS,NAUSĖDA,,92,28,120,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,SAULIUS,SKVERNELIS,,89,23,112,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,INGRIDA,ŠIMONYTĖ,,65,34,99,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,ARVYDAS,JUOZAITIS,,21,2,23,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,MINDAUGAS,PUIDOKAS,,15,2,17,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,VYTENIS POVILAS,ANDRIUKAITIS,,13,3,16,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,NAGLIS,PUTEIKIS,,3,1,4,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,VALDEMAR,TOMAŠEVSKI,,3,0,3,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,13,Krakių,797,396,301,0,93,2,VALENTINAS,MAZURONIS,,0,0,0,,T,19013,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,GITANAS,NAUSĖDA,,70,7,77,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,SAULIUS,SKVERNELIS,,44,17,61,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,INGRIDA,ŠIMONYTĖ,,40,15,55,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,VYTENIS POVILAS,ANDRIUKAITIS,,8,4,12,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,ARVYDAS,JUOZAITIS,,8,1,9,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,MINDAUGAS,PUIDOKAS,,7,0,7,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,NAGLIS,PUTEIKIS,,2,1,3,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,VALENTINAS,MAZURONIS,,1,1,2,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,14,Kunionių,457,229,180,2,47,0,VALDEMAR,TOMAŠEVSKI,,0,1,1,,T,19014,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,GITANAS,NAUSĖDA,,156,32,188,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,SAULIUS,SKVERNELIS,,88,15,103,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,INGRIDA,ŠIMONYTĖ,,74,14,88,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,ARVYDAS,JUOZAITIS,,28,0,28,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,VYTENIS POVILAS,ANDRIUKAITIS,,11,0,11,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,MINDAUGAS,PUIDOKAS,,9,0,9,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,NAGLIS,PUTEIKIS,,7,0,7,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,VALENTINAS,MAZURONIS,,1,0,1,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,15,Labūnavos,728,442,375,6,61,0,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,19015,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,GITANAS,NAUSĖDA,,96,33,129,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,SAULIUS,SKVERNELIS,,61,23,84,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,INGRIDA,ŠIMONYTĖ,,41,13,54,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,ARVYDAS,JUOZAITIS,,11,4,15,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,MINDAUGAS,PUIDOKAS,,13,1,14,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,VYTENIS POVILAS,ANDRIUKAITIS,,6,1,7,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,NAGLIS,PUTEIKIS,,1,1,2,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,VALDEMAR,TOMAŠEVSKI,,2,0,2,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,16,Lančiūnavos,551,312,231,3,77,1,VALENTINAS,MAZURONIS,,0,1,1,,T,19016,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,GITANAS,NAUSĖDA,,44,17,61,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,SAULIUS,SKVERNELIS,,37,23,60,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,INGRIDA,ŠIMONYTĖ,,18,13,31,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,ARVYDAS,JUOZAITIS,,6,1,7,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,MINDAUGAS,PUIDOKAS,,7,0,7,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,VYTENIS POVILAS,ANDRIUKAITIS,,5,0,5,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,NAGLIS,PUTEIKIS,,1,2,3,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,VALENTINAS,MAZURONIS,,1,0,1,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,17,Langakių,306,177,119,1,56,1,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,19017,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,GITANAS,NAUSĖDA,,561,85,646,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,INGRIDA,ŠIMONYTĖ,,409,100,509,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,SAULIUS,SKVERNELIS,,278,44,322,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,ARVYDAS,JUOZAITIS,,94,21,115,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,VYTENIS POVILAS,ANDRIUKAITIS,,56,10,66,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,MINDAUGAS,PUIDOKAS,,42,6,48,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,NAGLIS,PUTEIKIS,,17,6,23,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,VALENTINAS,MAZURONIS,,12,2,14,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,18,Liaudies,3125,1772,1480,16,276,0,VALDEMAR,TOMAŠEVSKI,,11,2,13,,T,19018,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,SAULIUS,SKVERNELIS,,28,23,51,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,GITANAS,NAUSĖDA,,39,7,46,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,INGRIDA,ŠIMONYTĖ,,25,7,32,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,ARVYDAS,JUOZAITIS,,8,4,12,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,MINDAUGAS,PUIDOKAS,,7,1,8,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,VYTENIS POVILAS,ANDRIUKAITIS,,3,3,6,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,VALENTINAS,MAZURONIS,,2,1,3,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,19,Mantviliškio,286,161,113,1,46,1,NAGLIS,PUTEIKIS,,0,0,0,,T,19019,Kėdainių rajono savivaldybė,2019-05-16 15:45
19,Kėdainių rajono,21,Meironiškio,340,182,140,3,39,0,SAULIUS,SKVERNELIS,,52,14,66,,T,19021,Kėdainių rajono savivaldybė,2019-05-16 15:45
